tool,target,url,status_code,response_ms,has_title,title,success
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,230,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,9850,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,246,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,9796,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60678,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60643,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,61077,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12369,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60754,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60773,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,11754,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,8421,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,10832,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,13299,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60721,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,39484,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60721,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60661,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60672,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60761,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,17641,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60634,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60681,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60616,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12152,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60668,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60642,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60664,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,22398,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,9354,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60642,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60685,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60596,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60671,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60658,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60631,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60678,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60618,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,31703,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,10910,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60637,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60599,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12668,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,13658,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60640,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,311,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60689,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60719,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60719,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12727,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,10665,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,18743,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,9650,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60715,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,40315,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60784,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,13735,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60835,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60678,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,18325,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,15319,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,14136,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60633,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,11919,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,13806,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60651,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60635,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60649,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60627,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60800,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,16774,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,11489,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60692,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60621,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,9748,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60588,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60609,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,37648,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60705,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60691,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60624,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60754,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60638,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60652,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12381,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,57817,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,9765,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12919,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12231,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,58806,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,26619,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60646,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60679,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60636,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60667,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,9587,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60640,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60649,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60622,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,14563,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60746,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,14100,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,8075,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12488,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60661,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60678,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,15568,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60711,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,61479,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,282,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,10574,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,14866,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60623,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60657,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12346,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60622,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60644,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,14678,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60614,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60654,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,150822,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,47620,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60660,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,9467,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60717,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,8500,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,8673,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60693,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,18321,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60644,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60652,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60681,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,12093,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,268,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60694,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60713,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60624,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60804,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60657,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60669,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60654,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60741,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,41051,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,11422,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,9493,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60631,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,8778,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60730,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,13943,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,10014,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60713,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60650,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,50768,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60627,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,54004,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60643,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,8697,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60778,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,61366,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60610,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60625,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60618,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,36936,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60790,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60749,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,280,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60731,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,10829,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,10867,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,264,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,252,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,265,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,8924,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,8977,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,59977,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,19512,True,Captcha | Bayut,True
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,201,60710,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,274,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,256,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,266,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,247,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,276,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,278,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,245,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,248,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,268,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,266,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,256,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,294,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,274,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,287,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,270,False,,False
apify,Bayut property search,https://www.bayut.com/for-sale/property/dubai/,402,244,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60725,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,10659,True,https://www.google.com/search?q=web+scraping+tools&sei=ByQ1aoTAEuO4ruEP-NCZkQI,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,45986,True,https://www.google.com/search?q=web+scraping+tools&sei=FiQ1at2IIcXDkPIP3_uW-AM,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60709,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,19857,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60625,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,26009,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60681,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60691,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,44934,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60732,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,12356,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60783,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60698,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60794,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,37647,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,12922,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,56212,True,https://www.google.com/search?q=web+scraping+tools&sei=GiA1asCrEs7AruEPloLuiA0,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,13859,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60753,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,16723,True,https://www.google.com/search?q=web+scraping+tools&sei=KiA1aqHaLZi-ruEPzY6P4Q4,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,17499,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60744,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60923,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60769,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,13050,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60752,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,12264,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60726,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,19483,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,22617,True,https://www.google.com/search?q=web+scraping+tools&sei=6CA1apiMCrOsptQPid_vwAY,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60982,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,6705,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60632,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60713,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,43722,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,8103,True,Voordat je verdergaat naar Google Zoeken,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60720,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60721,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60668,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60631,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,54025,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60730,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,27281,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60651,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,6912,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60703,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60705,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,13035,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60636,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60659,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60723,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60610,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,8563,True,https://www.google.com/search?q=web+scraping+tools&sei=FS41asjTBuzPwbkPz5CacQ,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,11567,True,https://www.google.com/search?q=web+scraping+tools&sei=Hi41asWaDp3AkPIPv7ivgAQ,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60711,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,47224,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60637,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60629,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,9754,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,11774,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60693,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60714,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60780,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,26609,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60612,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,9983,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,53517,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,10056,True,https://www.google.com/search?q=web+scraping+tools&sei=AS81apn5Eby2mLQPy7uiqAM,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,13902,True,https://www.google.com/search?q=web+scraping+tools&sei=Cy81arTUKZe5mLQPyeb1SQ,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,9053,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60876,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60717,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,9497,True,https://www.google.com/search?q=web+scraping+tools&sei=QCo1atjpLtzj5NoPiv_S-AU,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60825,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,32792,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,8702,True,https://www.google.com/search?q=web+scraping+tools&sei=hyo1aqv6BrKJwbkPldvw0Qo,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,18522,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60728,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60746,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60985,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,25805,True,https://www.google.com/search?q=web+scraping+tools&sei=4Co1auKPMqGrptQP8uPi6Qc,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60743,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,18985,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60924,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60665,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,11703,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60821,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60682,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,23564,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,18932,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,33223,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,22461,True,https://www.google.com/search?q=web+scraping+tools&sei=qys1aqG2AtCx5NoPj8CPyAE,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60657,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,13901,True,https://www.google.com/search?q=web+scraping+tools&sei=wis1as_FDciliLMPupCA8QM,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60652,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60805,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60661,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,12446,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60681,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,39380,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,15684,True,web scraping tools - Google Search,True
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60668,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60666,False,,False
apify,Google SERP,https://www.google.com/search?q=web+scraping+tools,201,60616,False,,False
